geometry_id,layer_type,wkt,sa2_code,sa2_name,year,floor_index,building_category,consents_total,polygon_fill_color_hex,polygon_line_color_hex,polygon_line_width_m,polygon_extrude_elevation_m,base_elevation_m,valid_from,valid_to,timestamp,tooltip_html
tower_179001_2020,polygon,"POLYGON Z ((175.275551 -37.781824 120.0, 175.277143 -37.781824 120.0, 175.277143 -37.780566 120.0, 175.275551 -37.780566 120.0, 175.275551 -37.781824 120.0))",179001,Kirikiriroa,2020,1,Houses,33,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Kirikiriroa</strong><br><span>Year: 2020</span><br><span>Consents issued: 33</span><br><span>Dominant type: Houses</span></div>
tower_179001_2021,polygon,"POLYGON Z ((175.275551 -37.781824 240.0, 175.277143 -37.781824 240.0, 175.277143 -37.780566 240.0, 175.275551 -37.780566 240.0, 175.275551 -37.781824 240.0))",179001,Kirikiriroa,2021,2,Houses,43,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Kirikiriroa</strong><br><span>Year: 2021</span><br><span>Consents issued: 43</span><br><span>Dominant type: Houses</span></div>
tower_179001_2022,polygon,"POLYGON Z ((175.275551 -37.781824 360.0, 175.277143 -37.781824 360.0, 175.277143 -37.780566 360.0, 175.275551 -37.780566 360.0, 175.275551 -37.781824 360.0))",179001,Kirikiriroa,2022,3,Houses,55,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Kirikiriroa</strong><br><span>Year: 2022</span><br><span>Consents issued: 55</span><br><span>Dominant type: Houses</span></div>
tower_179001_2023,polygon,"POLYGON Z ((175.275551 -37.781824 480.0, 175.277143 -37.781824 480.0, 175.277143 -37.780566 480.0, 175.275551 -37.780566 480.0, 175.275551 -37.781824 480.0))",179001,Kirikiriroa,2023,4,Houses,65,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Kirikiriroa</strong><br><span>Year: 2023</span><br><span>Consents issued: 65</span><br><span>Dominant type: Houses</span></div>
tower_178100_2019,polygon,"POLYGON Z ((175.239532 -37.799695 0.0, 175.241124 -37.799695 0.0, 175.241124 -37.798437 0.0, 175.239532 -37.798437 0.0, 175.239532 -37.799695 0.0))",178100,Dinsdale South,2019,0,Houses,29,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Dinsdale South</strong><br><span>Year: 2019</span><br><span>Consents issued: 29</span><br><span>Dominant type: Houses</span></div>
tower_178100_2020,polygon,"POLYGON Z ((175.239532 -37.799695 120.0, 175.241124 -37.799695 120.0, 175.241124 -37.798437 120.0, 175.239532 -37.798437 120.0, 175.239532 -37.799695 120.0))",178100,Dinsdale South,2020,1,Houses,38,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Dinsdale South</strong><br><span>Year: 2020</span><br><span>Consents issued: 38</span><br><span>Dominant type: Houses</span></div>
tower_178100_2021,polygon,"POLYGON Z ((175.239532 -37.799695 240.0, 175.241124 -37.799695 240.0, 175.241124 -37.798437 240.0, 175.239532 -37.798437 240.0, 175.239532 -37.799695 240.0))",178100,Dinsdale South,2021,2,Houses,45,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Dinsdale South</strong><br><span>Year: 2021</span><br><span>Consents issued: 45</span><br><span>Dominant type: Houses</span></div>
tower_178100_2022,polygon,"POLYGON Z ((175.239532 -37.799695 360.0, 175.241124 -37.799695 360.0, 175.241124 -37.798437 360.0, 175.239532 -37.798437 360.0, 175.239532 -37.799695 360.0))",178100,Dinsdale South,2022,3,Houses,57,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Dinsdale South</strong><br><span>Year: 2022</span><br><span>Consents issued: 57</span><br><span>Dominant type: Houses</span></div>
tower_178100_2023,polygon,"POLYGON Z ((175.239532 -37.799695 480.0, 175.241124 -37.799695 480.0, 175.241124 -37.798437 480.0, 175.239532 -37.798437 480.0, 175.239532 -37.799695 480.0))",178100,Dinsdale South,2023,4,Houses,66,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Dinsdale South</strong><br><span>Year: 2023</span><br><span>Consents issued: 66</span><br><span>Dominant type: Houses</span></div>
tower_176201_2019,polygon,"POLYGON Z ((175.265116 -37.738174 0.0, 175.266706 -37.738174 0.0, 175.266706 -37.736916 0.0, 175.265116 -37.736916 0.0, 175.265116 -37.738174 0.0))",176201,Rototuna South West,2019,0,Houses,26,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Rototuna South West</strong><br><span>Year: 2019</span><br><span>Consents issued: 26</span><br><span>Dominant type: Houses</span></div>
tower_176201_2020,polygon,"POLYGON Z ((175.265116 -37.738174 120.0, 175.266706 -37.738174 120.0, 175.266706 -37.736916 120.0, 175.265116 -37.736916 120.0, 175.265116 -37.738174 120.0))",176201,Rototuna South West,2020,1,Houses,28,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Rototuna South West</strong><br><span>Year: 2020</span><br><span>Consents issued: 28</span><br><span>Dominant type: Houses</span></div>
tower_176201_2021,polygon,"POLYGON Z ((175.265116 -37.738174 240.0, 175.266706 -37.738174 240.0, 175.266706 -37.736916 240.0, 175.265116 -37.736916 240.0, 175.265116 -37.738174 240.0))",176201,Rototuna South West,2021,2,Houses,33,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Rototuna South West</strong><br><span>Year: 2021</span><br><span>Consents issued: 33</span><br><span>Dominant type: Houses</span></div>
tower_176201_2022,polygon,"POLYGON Z ((175.265116 -37.738174 360.0, 175.266706 -37.738174 360.0, 175.266706 -37.736916 360.0, 175.265116 -37.736916 360.0, 175.265116 -37.738174 360.0))",176201,Rototuna South West,2022,3,Houses,37,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Rototuna South West</strong><br><span>Year: 2022</span><br><span>Consents issued: 37</span><br><span>Dominant type: Houses</span></div>
tower_176201_2023,polygon,"POLYGON Z ((175.265116 -37.738174 480.0, 175.266706 -37.738174 480.0, 175.266706 -37.736916 480.0, 175.265116 -37.736916 480.0, 175.265116 -37.738174 480.0))",176201,Rototuna South West,2023,4,Townhouses,45,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Rototuna South West</strong><br><span>Year: 2023</span><br><span>Consents issued: 45</span><br><span>Dominant type: Townhouses</span></div>
tower_180601_2019,polygon,"POLYGON Z ((175.311831 -37.796418 0.0, 175.313422 -37.796418 0.0, 175.313422 -37.795160 0.0, 175.311831 -37.795160 0.0, 175.311831 -37.796418 0.0))",180601,Hillcrest West (Hamilton City),2019,0,Houses,42,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Hillcrest West (Hamilton City)</strong><br><span>Year: 2019</span><br><span>Consents issued: 42</span><br><span>Dominant type: Houses</span></div>
tower_180601_2020,polygon,"POLYGON Z ((175.311831 -37.796418 120.0, 175.313422 -37.796418 120.0, 175.313422 -37.795160 120.0, 175.311831 -37.795160 120.0, 175.311831 -37.796418 120.0))",180601,Hillcrest West (Hamilton City),2020,1,Houses,52,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Hillcrest West (Hamilton City)</strong><br><span>Year: 2020</span><br><span>Consents issued: 52</span><br><span>Dominant type: Houses</span></div>
tower_180601_2021,polygon,"POLYGON Z ((175.311831 -37.796418 240.0, 175.313422 -37.796418 240.0, 175.313422 -37.795160 240.0, 175.311831 -37.795160 240.0, 175.311831 -37.796418 240.0))",180601,Hillcrest West (Hamilton City),2021,2,Houses,67,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Hillcrest West (Hamilton City)</strong><br><span>Year: 2021</span><br><span>Consents issued: 67</span><br><span>Dominant type: Houses</span></div>
tower_180601_2022,polygon,"POLYGON Z ((175.311831 -37.796418 360.0, 175.313422 -37.796418 360.0, 175.313422 -37.795160 360.0, 175.311831 -37.795160 360.0, 175.311831 -37.796418 360.0))",180601,Hillcrest West (Hamilton City),2022,3,Townhouses,75,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Hillcrest West (Hamilton City)</strong><br><span>Year: 2022</span><br><span>Consents issued: 75</span><br><span>Dominant type: Townhouses</span></div>
tower_180601_2023,polygon,"POLYGON Z ((175.311831 -37.796418 480.0, 175.313422 -37.796418 480.0, 175.313422 -37.795160 480.0, 175.311831 -37.795160 480.0, 175.311831 -37.796418 480.0))",180601,Hillcrest West (Hamilton City),2023,4,Townhouses,87,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Hillcrest West (Hamilton City)</strong><br><span>Year: 2023</span><br><span>Consents issued: 87</span><br><span>Dominant type: Townhouses</span></div>
tower_175801_2019,polygon,"POLYGON Z ((175.252608 -37.733717 0.0, 175.254198 -37.733717 0.0, 175.254198 -37.732459 0.0, 175.252608 -37.732459 0.0, 175.252608 -37.733717 0.0))",175801,Flagstaff East,2019,0,Houses,35,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Flagstaff East</strong><br><span>Year: 2019</span><br><span>Consents issued: 35</span><br><span>Dominant type: Houses</span></div>
tower_175801_2020,polygon,"POLYGON Z ((175.252608 -37.733717 120.0, 175.254198 -37.733717 120.0, 175.254198 -37.732459 120.0, 175.252608 -37.732459 120.0, 175.252608 -37.733717 120.0))",175801,Flagstaff East,2020,1,Houses,50,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Flagstaff East</strong><br><span>Year: 2020</span><br><span>Consents issued: 50</span><br><span>Dominant type: Houses</span></div>
tower_175801_2021,polygon,"POLYGON Z ((175.252608 -37.733717 240.0, 175.254198 -37.733717 240.0, 175.254198 -37.732459 240.0, 175.252608 -37.732459 240.0, 175.252608 -37.733717 240.0))",175801,Flagstaff East,2021,2,Houses,68,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Flagstaff East</strong><br><span>Year: 2021</span><br><span>Consents issued: 68</span><br><span>Dominant type: Houses</span></div>
tower_175801_2022,polygon,"POLYGON Z ((175.252608 -37.733717 360.0, 175.254198 -37.733717 360.0, 175.254198 -37.732459 360.0, 175.252608 -37.732459 360.0, 175.252608 -37.733717 360.0))",175801,Flagstaff East,2022,3,Houses,79,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Flagstaff East</strong><br><span>Year: 2022</span><br><span>Consents issued: 79</span><br><span>Dominant type: Houses</span></div>
tower_175801_2023,polygon,"POLYGON Z ((175.252608 -37.733717 480.0, 175.254198 -37.733717 480.0, 175.254198 -37.732459 480.0, 175.252608 -37.732459 480.0, 175.252608 -37.733717 480.0))",175801,Flagstaff East,2023,4,Townhouses,93,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Flagstaff East</strong><br><span>Year: 2023</span><br><span>Consents issued: 93</span><br><span>Dominant type: Townhouses</span></div>
tower_176900_2019,polygon,"POLYGON Z ((175.282788 -37.744907 0.0, 175.284379 -37.744907 0.0, 175.284379 -37.743650 0.0, 175.282788 -37.743650 0.0, 175.282788 -37.744907 0.0))",176900,Huntington,2019,0,Houses,32,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Huntington</strong><br><span>Year: 2019</span><br><span>Consents issued: 32</span><br><span>Dominant type: Houses</span></div>
tower_176900_2020,polygon,"POLYGON Z ((175.282788 -37.744907 120.0, 175.284379 -37.744907 120.0, 175.284379 -37.743650 120.0, 175.282788 -37.743650 120.0, 175.282788 -37.744907 120.0))",176900,Huntington,2020,1,Houses,37,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Huntington</strong><br><span>Year: 2020</span><br><span>Consents issued: 37</span><br><span>Dominant type: Houses</span></div>
tower_176900_2021,polygon,"POLYGON Z ((175.282788 -37.744907 240.0, 175.284379 -37.744907 240.0, 175.284379 -37.743650 240.0, 175.282788 -37.743650 240.0, 175.282788 -37.744907 240.0))",176900,Huntington,2021,2,Houses,40,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Huntington</strong><br><span>Year: 2021</span><br><span>Consents issued: 40</span><br><span>Dominant type: Houses</span></div>
tower_176900_2022,polygon,"POLYGON Z ((175.282788 -37.744907 360.0, 175.284379 -37.744907 360.0, 175.284379 -37.743650 360.0, 175.282788 -37.743650 360.0, 175.282788 -37.744907 360.0))",176900,Huntington,2022,3,Houses,43,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Huntington</strong><br><span>Year: 2022</span><br><span>Consents issued: 43</span><br><span>Dominant type: Houses</span></div>
tower_176900_2023,polygon,"POLYGON Z ((175.282788 -37.744907 480.0, 175.284379 -37.744907 480.0, 175.284379 -37.743650 480.0, 175.282788 -37.743650 480.0, 175.282788 -37.744907 480.0))",176900,Huntington,2023,4,Houses,50,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Huntington</strong><br><span>Year: 2023</span><br><span>Consents issued: 50</span><br><span>Dominant type: Houses</span></div>
tower_179600_2019,polygon,"POLYGON Z ((175.297563 -37.780669 0.0, 175.299154 -37.780669 0.0, 175.299154 -37.779412 0.0, 175.297563 -37.779412 0.0, 175.297563 -37.780669 0.0))",179600,Peachgrove,2019,0,Houses,21,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Peachgrove</strong><br><span>Year: 2019</span><br><span>Consents issued: 21</span><br><span>Dominant type: Houses</span></div>
tower_179600_2020,polygon,"POLYGON Z ((175.297563 -37.780669 120.0, 175.299154 -37.780669 120.0, 175.299154 -37.779412 120.0, 175.297563 -37.779412 120.0, 175.297563 -37.780669 120.0))",179600,Peachgrove,2020,1,Houses,32,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Peachgrove</strong><br><span>Year: 2020</span><br><span>Consents issued: 32</span><br><span>Dominant type: Houses</span></div>
tower_179600_2021,polygon,"POLYGON Z ((175.297563 -37.780669 240.0, 175.299154 -37.780669 240.0, 175.299154 -37.779412 240.0, 175.297563 -37.779412 240.0, 175.297563 -37.780669 240.0))",179600,Peachgrove,2021,2,Houses,39,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Peachgrove</strong><br><span>Year: 2021</span><br><span>Consents issued: 39</span><br><span>Dominant type: Houses</span></div>
tower_179600_2022,polygon,"POLYGON Z ((175.297563 -37.780669 360.0, 175.299154 -37.780669 360.0, 175.299154 -37.779412 360.0, 175.297563 -37.779412 360.0, 175.297563 -37.780669 360.0))",179600,Peachgrove,2022,3,Houses,44,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Peachgrove</strong><br><span>Year: 2022</span><br><span>Consents issued: 44</span><br><span>Dominant type: Houses</span></div>
tower_179600_2023,polygon,"POLYGON Z ((175.297563 -37.780669 480.0, 175.299154 -37.780669 480.0, 175.299154 -37.779412 480.0, 175.297563 -37.779412 480.0, 175.297563 -37.780669 480.0))",179600,Peachgrove,2023,4,Houses,54,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Peachgrove</strong><br><span>Year: 2023</span><br><span>Consents issued: 54</span><br><span>Dominant type: Houses</span></div>
tower_179801_2019,polygon,"POLYGON Z ((175.284415 -37.797271 0.0, 175.286007 -37.797271 0.0, 175.286007 -37.796013 0.0, 175.284415 -37.796013 0.0, 175.284415 -37.797271 0.0))",179801,Hamilton West,2019,0,Houses,32,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Hamilton West</strong><br><span>Year: 2019</span><br><span>Consents issued: 32</span><br><span>Dominant type: Houses</span></div>
tower_179801_2020,polygon,"POLYGON Z ((175.284415 -37.797271 120.0, 175.286007 -37.797271 120.0, 175.286007 -37.796013 120.0, 175.284415 -37.796013 120.0, 175.284415 -37.797271 120.0))",179801,Hamilton West,2020,1,Houses,36,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Hamilton West</strong><br><span>Year: 2020</span><br><span>Consents issued: 36</span><br><span>Dominant type: Houses</span></div>
tower_179801_2021,polygon,"POLYGON Z ((175.284415 -37.797271 240.0, 175.286007 -37.797271 240.0, 175.286007 -37.796013 240.0, 175.284415 -37.796013 240.0, 175.284415 -37.797271 240.0))",179801,Hamilton West,2021,2,Houses,42,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Hamilton West</strong><br><span>Year: 2021</span><br><span>Consents issued: 42</span><br><span>Dominant type: Houses</span></div>
tower_179801_2022,polygon,"POLYGON Z ((175.284415 -37.797271 360.0, 175.286007 -37.797271 360.0, 175.286007 -37.796013 360.0, 175.284415 -37.796013 360.0, 175.284415 -37.797271 360.0))",179801,Hamilton West,2022,3,Houses,41,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Hamilton West</strong><br><span>Year: 2022</span><br><span>Consents issued: 41</span><br><span>Dominant type: Houses</span></div>
tower_179801_2023,polygon,"POLYGON Z ((175.284415 -37.797271 480.0, 175.286007 -37.797271 480.0, 175.286007 -37.796013 480.0, 175.284415 -37.796013 480.0, 175.284415 -37.797271 480.0))",179801,Hamilton West,2023,4,Townhouses,43,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Hamilton West</strong><br><span>Year: 2023</span><br><span>Consents issued: 43</span><br><span>Dominant type: Townhouses</span></div>
tower_180400_2019,polygon,"POLYGON Z ((175.274662 -37.821349 0.0, 175.276255 -37.821349 0.0, 175.276255 -37.820091 0.0, 175.274662 -37.820091 0.0, 175.274662 -37.821349 0.0))",180400,Deanwell,2019,0,Houses,15,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Deanwell</strong><br><span>Year: 2019</span><br><span>Consents issued: 15</span><br><span>Dominant type: Houses</span></div>
tower_180400_2020,polygon,"POLYGON Z ((175.274662 -37.821349 120.0, 175.276255 -37.821349 120.0, 175.276255 -37.820091 120.0, 175.274662 -37.820091 120.0, 175.274662 -37.821349 120.0))",180400,Deanwell,2020,1,Houses,16,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Deanwell</strong><br><span>Year: 2020</span><br><span>Consents issued: 16</span><br><span>Dominant type: Houses</span></div>
tower_180400_2021,polygon,"POLYGON Z ((175.274662 -37.821349 240.0, 175.276255 -37.821349 240.0, 175.276255 -37.820091 240.0, 175.274662 -37.820091 240.0, 175.274662 -37.821349 240.0))",180400,Deanwell,2021,2,Houses,20,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Deanwell</strong><br><span>Year: 2021</span><br><span>Consents issued: 20</span><br><span>Dominant type: Houses</span></div>
tower_180400_2022,polygon,"POLYGON Z ((175.274662 -37.821349 360.0, 175.276255 -37.821349 360.0, 175.276255 -37.820091 360.0, 175.274662 -37.820091 360.0, 175.274662 -37.821349 360.0))",180400,Deanwell,2022,3,Townhouses,20,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Deanwell</strong><br><span>Year: 2022</span><br><span>Consents issued: 20</span><br><span>Dominant type: Townhouses</span></div>
tower_180400_2023,polygon,"POLYGON Z ((175.274662 -37.821349 480.0, 175.276255 -37.821349 480.0, 175.276255 -37.820091 480.0, 175.274662 -37.820091 480.0, 175.274662 -37.821349 480.0))",180400,Deanwell,2023,4,Townhouses,24,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Deanwell</strong><br><span>Year: 2023</span><br><span>Consents issued: 24</span><br><span>Dominant type: Townhouses</span></div>
tower_176000_2019,polygon,"POLYGON Z ((175.244368 -37.741713 0.0, 175.245958 -37.741713 0.0, 175.245958 -37.740456 0.0, 175.244368 -37.740456 0.0, 175.244368 -37.741713 0.0))",176000,Pukete East,2019,0,Houses,17,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Pukete East</strong><br><span>Year: 2019</span><br><span>Consents issued: 17</span><br><span>Dominant type: Houses</span></div>
tower_176000_2020,polygon,"POLYGON Z ((175.244368 -37.741713 120.0, 175.245958 -37.741713 120.0, 175.245958 -37.740456 120.0, 175.244368 -37.740456 120.0, 175.244368 -37.741713 120.0))",176000,Pukete East,2020,1,Houses,25,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Pukete East</strong><br><span>Year: 2020</span><br><span>Consents issued: 25</span><br><span>Dominant type: Houses</span></div>
tower_176000_2021,polygon,"POLYGON Z ((175.244368 -37.741713 240.0, 175.245958 -37.741713 240.0, 175.245958 -37.740456 240.0, 175.244368 -37.740456 240.0, 175.244368 -37.741713 240.0))",176000,Pukete East,2021,2,Houses,34,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Pukete East</strong><br><span>Year: 2021</span><br><span>Consents issued: 34</span><br><span>Dominant type: Houses</span></div>
tower_176000_2022,polygon,"POLYGON Z ((175.244368 -37.741713 360.0, 175.245958 -37.741713 360.0, 175.245958 -37.740456 360.0, 175.244368 -37.740456 360.0, 175.244368 -37.741713 360.0))",176000,Pukete East,2022,3,Houses,45,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Pukete East</strong><br><span>Year: 2022</span><br><span>Consents issued: 45</span><br><span>Dominant type: Houses</span></div>
tower_176000_2023,polygon,"POLYGON Z ((175.244368 -37.741713 480.0, 175.245958 -37.741713 480.0, 175.245958 -37.740456 480.0, 175.244368 -37.740456 480.0, 175.244368 -37.741713 480.0))",176000,Pukete East,2023,4,Houses,51,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Pukete East</strong><br><span>Year: 2023</span><br><span>Consents issued: 51</span><br><span>Dominant type: Houses</span></div>
tower_179100_2019,polygon,"POLYGON Z ((175.295744 -37.770866 0.0, 175.297335 -37.770866 0.0, 175.297335 -37.769608 0.0, 175.295744 -37.769608 0.0, 175.295744 -37.770866 0.0))",179100,Enderley South,2019,0,Houses,29,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Enderley South</strong><br><span>Year: 2019</span><br><span>Consents issued: 29</span><br><span>Dominant type: Houses</span></div>
tower_179100_2020,polygon,"POLYGON Z ((175.295744 -37.770866 120.0, 175.297335 -37.770866 120.0, 175.297335 -37.769608 120.0, 175.295744 -37.769608 120.0, 175.295744 -37.770866 120.0))",179100,Enderley South,2020,1,Houses,41,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Enderley South</strong><br><span>Year: 2020</span><br><span>Consents issued: 41</span><br><span>Dominant type: Houses</span></div>
tower_179100_2021,polygon,"POLYGON Z ((175.295744 -37.770866 240.0, 175.297335 -37.770866 240.0, 175.297335 -37.769608 240.0, 175.295744 -37.769608 240.0, 175.295744 -37.770866 240.0))",179100,Enderley South,2021,2,Houses,45,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Enderley South</strong><br><span>Year: 2021</span><br><span>Consents issued: 45</span><br><span>Dominant type: Houses</span></div>
tower_179100_2022,polygon,"POLYGON Z ((175.295744 -37.770866 360.0, 175.297335 -37.770866 360.0, 175.297335 -37.769608 360.0, 175.295744 -37.769608 360.0, 175.295744 -37.770866 360.0))",179100,Enderley South,2022,3,Houses,53,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Enderley South</strong><br><span>Year: 2022</span><br><span>Consents issued: 53</span><br><span>Dominant type: Houses</span></div>
tower_179100_2023,polygon,"POLYGON Z ((175.295744 -37.770866 480.0, 175.297335 -37.770866 480.0, 175.297335 -37.769608 480.0, 175.295744 -37.769608 480.0, 175.295744 -37.770866 480.0))",179100,Enderley South,2023,4,Houses,65,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Enderley South</strong><br><span>Year: 2023</span><br><span>Consents issued: 65</span><br><span>Dominant type: Houses</span></div>
